match_id,match_date,season,matchweek,matchweek_num,referee,home_team,away_team,home_goals,away_goals,goal_difference,home_xg,away_xg,home_non_penalty_xg,away_non_penalty_xg,home_xg_against,away_xg_against,home_post_shot_xg,away_post_shot_xg,home_goals_minus_xg,away_goals_minus_xg,home_post_shot_xg_diff,away_post_shot_xg_diff,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_avg_shot_distance,away_avg_shot_distance,home_shots_on_target_against,away_shots_on_target_against,home_saves,away_saves,home_clean_sheets,away_clean_sheets,home_possession,away_possession,home_free_kicks,away_free_kicks,home_penalties_scored,away_penalties_scored,home_penalties_attempted,away_penalties_attempted,home_passes_completed,away_passes_completed,home_passes_attempted,away_passes_attempted,home_total_distance_progressed,away_total_distance_progressed,home_progressive_distance,away_progressive_distance,home_progressive_carries,away_progressive_carries,home_assists,away_assists,home_expected_assisted_goals,away_expected_assisted_goals,home_expected_assists,away_expected_assists,home_key_passes,away_key_passes,home_shot_creating_actions,away_shot_creating_actions,home_goal_creating_actions,away_goal_creating_actions,home_miscontrols,away_miscontrols,home_dispossessed,away_dispossessed,home_recoveries,away_recoveries,home_tackles,away_tackles,home_tackles_won,away_tackles_won,home_interceptions,away_interceptions,home_defensive_actions,away_defensive_actions,home_blocks,away_blocks,home_clearances,away_clearances,result,home_fouls,away_fouls,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,result_numeric,shots_difference,shots_on_target_difference,possession_difference,xg_difference,npxg_difference,post_shot_xg_difference,saves_difference,clean_sheets_difference,home_shot_efficiency,away_shot_efficiency,home_shot_accuracy,away_shot_accuracy,b365_prob_home,b365_prob_draw,b365_prob_away,b365_prob_home_norm,b365_prob_draw_norm,b365_prob_away_norm,b365_prob_over25,b365_prob_under25,b365_prob_over25_norm,b365_prob_under25_norm,home_points,away_points,home_cum,away_cum,home_rank_proxy,away_rank_proxy,rank_difference,home_points_last5,home_goals_for_last5,home_goals_against_last5,home_goal_diff_last5,home_wins_last5,home_draws_last5,home_losses_last5,home_form_index,home_avg_shots_last5,home_avg_sot_last5,home_avg_xg_last5,home_avg_poss_last5,away_points_last5,away_goals_for_last5,away_goals_against_last5,away_goal_diff_last5,away_wins_last5,away_draws_last5,away_losses_last5,away_form_index,away_avg_shots_last5,away_avg_sot_last5,away_avg_xg_last5,away_avg_poss_last5
2024-03-16_luton_town_nottingham_forest,2024-03-16,2024,Matchweek 29,29,Darren England,luton town,nottingham forest,1,1,0,0.6,2.0,0.6,2.0,2.0,0.6,1.0,0.3,0.4,-1.0,0.0,-0.7,10.0,16.0,4.0,3.0,18.5,22.0,3.0,4.0,2.0,3.0,0.0,0.0,60,40,0.0,2.0,0.0,0.0,0.0,0.0,8.0,14.0,23.0,23.0,6713.0,5043.0,2495.0,2423.0,29.0,10.0,1.0,1.0,0.4,1.7,0.7,1.4,4.0,11.0,15.0,26.0,2.0,2.0,9.0,12.0,12.0,4.0,374.0,227.0,8.0,25.0,5.0,17.0,5.0,7.0,13.0,32.0,13.0,9.0,14.0,24.0,D,10,17,6,7,1,2,0,0,0,-6.0,1.0,20,-1.4,-1.4,0.7,-1.0,0.0,0.1,0.0625,0.4,0.1875,0.35714285714285715,0.2857142857142857,0.4081632653061224,0.33980582524271846,0.27184466019417475,0.3883495145631068,0.5988023952095809,0.46511627906976744,0.5628272251308901,0.43717277486910994,1,1,12,10,16,18,-2,4.0,9.0,9.0,0.0,1.0,1.0,3.0,4.0,16.6,4.8,1.8199999999999998,55.8,11.0,6.0,10.0,-4.0,3.0,2.0,0.0,11.0,11.0,3.8,1.4,45.2
2024-03-17_west_ham_united_aston_villa,2024-03-17,2024,Matchweek 29,29,Jarred Gillett,west ham united,aston villa,1,1,0,2.0,0.7,2.0,0.7,0.7,2.0,1.3,1.3,-1.0,0.3,0.3,0.3,13.0,13.0,4.0,5.0,15.9,20.6,5.0,4.0,4.0,3.0,0.0,0.0,31,69,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,2.0,3949.0,9388.0,1731.0,3083.0,19.0,29.0,1.0,1.0,1.8,0.5,1.5,0.9,9.0,10.0,22.0,26.0,2.0,2.0,11.0,6.0,7.0,6.0,221.0,570.0,13.0,14.0,8.0,10.0,8.0,3.0,21.0,17.0,12.0,15.0,27.0,20.0,D,13,12,7,11,3,3,0,0,0,0.0,-1.0,-38,1.3,1.3,0.0,1.0,0.0,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.38461538461538464,0.3802281368821293,0.26666666666666666,0.4081632653061224,0.3603859807401887,0.25275070115911896,0.38686331810069224,0.6369426751592356,0.425531914893617,0.5994897959183673,0.4005102040816326,1,1,24,25,8,7,1,6.0,8.0,12.0,-4.0,1.0,3.0,1.0,6.0,13.0,3.4,1.48,40.4,2.0,11.0,4.0,7.0,0.0,2.0,3.0,2.0,13.4,5.8,1.5,60.4
2024-03-30_aston_villa_wolverhampton_wanderers,2024-03-30,2024,Matchweek 30,30,Paul Tierney,aston villa,wolverhampton wanderers,2,0,2,1.0,1.5,1.0,1.5,1.5,1.0,1.4,0.7,1.0,-1.5,1.4,-1.3,11.0,13.0,5.0,3.0,14.7,14.6,3.0,5.0,3.0,3.0,1.0,0.0,48,52,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,4.0,6869.0,6766.0,2585.0,2146.0,19.0,18.0,1.0,0.0,0.9,0.6,0.7,0.6,9.0,10.0,22.0,22.0,4.0,0.0,9.0,13.0,15.0,7.0,370.0,412.0,16.0,24.0,8.0,14.0,4.0,4.0,20.0,28.0,8.0,9.0,11.0,13.0,H,11,19,5,4,3,4,0,0,1,-2.0,2.0,-4,-0.5,-0.5,0.7,0.0,1.0,0.18181818181818182,0.0,0.45454545454545453,0.23076923076923078,0.625,0.23094688221709006,0.2,0.5918858330143802,0.2187107004210181,0.1894034665646017,0.6369426751592356,0.425531914893617,0.5994897959183673,0.4005102040816326,3,0,34,17,3,12,-9,6.0,8.0,11.0,-3.0,2.0,0.0,3.0,6.0,14.4,5.2,1.8400000000000003,51.0,7.0,6.0,8.0,-2.0,2.0,1.0,2.0,7.0,11.6,4.4,1.44,40.2
2024-03-30_bournemouth_everton,2024-03-30,2024,Matchweek 30,30,Samuel Barrott,bournemouth,everton,2,1,1,1.3,1.0,1.3,1.0,1.0,1.3,1.2,1.3,-0.3,0.0,0.2,0.3,11.0,7.0,4.0,3.0,15.6,16.0,3.0,4.0,2.0,3.0,0.0,0.0,48,52,1.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,23.0,34.0,5685.0,5206.0,2422.0,2404.0,18.0,10.0,1.0,0.0,1.2,0.6,1.1,1.1,8.0,5.0,19.0,14.0,2.0,2.0,18.0,17.0,6.0,6.0,283.0,311.0,14.0,24.0,11.0,17.0,6.0,8.0,20.0,32.0,7.0,6.0,30.0,29.0,H,14,11,9,8,1,2,0,0,1,4.0,1.0,-4,0.30000000000000004,0.30000000000000004,-0.10000000000000009,-1.0,0.0,0.18181818181818182,0.14285714285714285,0.36363636363636365,0.42857142857142855,0.45454545454545453,0.2777777777777778,0.3125,0.4350453172205438,0.26586102719033233,0.2990936555891239,0.5882352941176471,0.47619047619047616,0.5526315789473685,0.4473684210526316,3,0,20,18,9,11,-2,8.0,9.0,8.0,1.0,2.0,2.0,1.0,8.0,17.6,5.8,1.8199999999999998,51.8,11.0,2.0,7.0,-5.0,3.0,2.0,0.0,11.0,12.4,2.8,1.02,39.0
2024-03-30_brentford_manchester_united,2024-03-30,2024,Matchweek 30,30,Simon Hooper,brentford,manchester united,1,1,0,3.2,0.6,3.2,0.6,0.6,3.2,1.8,1.6,-2.2,0.4,0.8,0.6,31.0,11.0,5.0,5.0,15.0,22.5,5.0,5.0,4.0,4.0,0.0,0.0,47,53,1.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,20.0,27.0,5503.0,5697.0,2553.0,2300.0,18.0,16.0,1.0,1.0,2.6,0.6,2.2,0.7,23.0,11.0,51.0,20.0,2.0,2.0,12.0,19.0,8.0,7.0,286.0,376.0,16.0,14.0,11.0,7.0,6.0,13.0,22.0,27.0,19.0,12.0,14.0,47.0,D,7,14,14,4,2,2,0,0,0,20.0,0.0,-6,2.6,2.6,0.19999999999999996,0.0,0.0,0.03225806451612903,0.09090909090909091,0.16129032258064516,0.45454545454545453,0.3333333333333333,0.2631578947368421,0.45454545454545453,0.31714719271623676,0.2503793626707132,0.4324734446130501,0.6535947712418301,0.4166666666666667,0.6106870229007634,0.3893129770992367,1,1,17,23,13,7,6,5.0,8.0,12.0,-4.0,1.0,2.0,2.0,5.0,16.0,4.6,1.7600000000000002,38.8,4.0,10.0,9.0,1.0,1.0,1.0,3.0,4.0,14.6,5.4,1.7599999999999998,42.6
2024-03-30_chelsea_burnley,2024-03-30,2024,Matchweek 30,30,Darren England,chelsea,burnley,2,2,0,4.2,1.6,3.4,1.6,1.6,4.2,1.8,4.8,-2.2,0.4,-0.2,2.8,32.0,18.0,12.0,6.0,17.8,14.4,6.0,13.0,4.0,11.0,0.0,0.0,69,31,0.0,2.0,1.0,0.0,1.0,0.0,2.0,18.0,4.0,31.0,9637.0,4685.0,3108.0,2329.0,42.0,13.0,1.0,2.0,3.4,0.9,2.1,0.8,30.0,13.0,63.0,33.0,4.0,4.0,19.0,15.0,5.0,3.0,591.0,226.0,8.0,10.0,6.0,8.0,6.0,11.0,14.0,21.0,5.0,4.0,10.0,26.0,D,12,7,12,4,2,2,0,1,0,14.0,6.0,38,2.6,1.7999999999999998,-3.0,-7.0,0.0,0.0625,0.1111111111111111,0.375,0.3333333333333333,0.7751937984496123,0.16666666666666666,0.10526315789473684,0.7403078121955972,0.1591661796220534,0.10052600818234952,0.6756756756756757,0.3846153846153846,0.6372549019607844,0.3627450980392157,1,1,22,10,8,18,-10,10.0,10.0,9.0,1.0,3.0,1.0,1.0,10.0,16.6,5.4,2.46,59.0,11.0,6.0,13.0,-7.0,3.0,2.0,0.0,11.0,9.6,3.4,1.02,35.8
2024-03-30_newcastle_united_west_ham_united,2024-03-30,2024,Matchweek 30,30,Robert Jones,newcastle united,west ham united,4,3,1,4.1,1.4,2.5,1.4,1.4,4.1,1.5,3.6,-0.1,1.6,-1.5,-0.7,22.0,10.0,7.0,4.0,17.6,14.1,4.0,9.0,1.0,5.0,0.0,0.0,60,40,0.0,0.0,2.0,0.0,2.0,0.0,0.0,10.0,4.0,26.0,7033.0,4961.0,2689.0,2221.0,33.0,13.0,2.0,3.0,2.1,1.4,1.5,0.8,19.0,9.0,47.0,17.0,8.0,6.0,10.0,16.0,19.0,12.0,445.0,263.0,24.0,21.0,13.0,13.0,10.0,6.0,34.0,27.0,4.0,11.0,14.0,21.0,H,9,8,3,4,1,1,1,0,1,12.0,3.0,20,2.6999999999999997,1.1,-2.1,-4.0,0.0,0.18181818181818182,0.3,0.3181818181818182,0.4,0.5464480874316939,0.23809523809523808,0.2631578947368421,0.5215686274509804,0.22725490196078432,0.2511764705882353,0.6666666666666666,0.4,0.625,0.375,3,0,32,20,5,10,-5,8.0,15.0,12.0,3.0,2.0,2.0,1.0,8.0,16.6,5.6,2.4,49.8,10.0,8.0,12.0,-4.0,3.0,1.0,1.0,10.0,13.8,3.8,1.5,45.6
2024-03-30_nottingham_forest_crystal_palace,2024-03-30,2024,Matchweek 30,30,Chris Kavanagh,nottingham forest,crystal palace,1,1,0,0.9,1.2,0.9,1.2,1.2,0.9,0.8,1.0,0.1,-0.2,-0.2,0.0,12.0,10.0,5.0,3.0,20.5,18.4,3.0,5.0,2.0,4.0,0.0,0.0,59,41,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,15.0,8395.0,5209.0,2692.0,2017.0,29.0,9.0,1.0,1.0,0.8,1.0,1.2,0.7,8.0,7.0,23.0,14.0,2.0,2.0,21.0,23.0,10.0,10.0,489.0,315.0,15.0,22.0,10.0,15.0,9.0,11.0,24.0,33.0,12.0,14.0,15.0,41.0,D,14,12,4,6,1,1,0,0,0,2.0,2.0,18,-0.29999999999999993,-0.29999999999999993,-0.19999999999999996,-2.0,0.0,0.08333333333333333,0.1,0.4166666666666667,0.3,0.45454545454545453,0.30303030303030304,0.29411764705882354,0.43220338983050843,0.288135593220339,0.2796610169491525,0.4807692307692307,0.5780346820809249,0.4540682414698162,0.5459317585301837,1,1,16,14,14,16,-2,4.0,6.0,7.0,-1.0,1.0,1.0,3.0,4.0,12.2,4.2,1.34,41.0,11.0,4.0,14.0,-10.0,3.0,2.0,0.0,11.0,8.6,3.4,0.5599999999999999,34.8
2024-03-30_sheffield_united_fulham,2024-03-30,2024,Matchweek 30,30,Tim Robinson,sheffield united,fulham,3,3,0,1.9,1.3,1.9,1.3,1.3,1.9,1.5,1.4,1.1,1.7,-1.5,-1.6,8.0,24.0,4.0,9.0,15.7,17.6,9.0,4.0,6.0,1.0,0.0,0.0,27,73,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,22.0,3.0,3144.0,9993.0,1695.0,3515.0,7.0,25.0,3.0,3.0,1.9,0.7,1.4,1.0,7.0,16.0,12.0,44.0,6.0,6.0,9.0,12.0,7.0,14.0,143.0,545.0,19.0,9.0,11.0,6.0,6.0,3.0,25.0,12.0,5.0,16.0,42.0,12.0,D,10,13,2,15,4,1,0,0,0,-16.0,-5.0,-46,0.5999999999999999,0.5999999999999999,0.10000000000000009,5.0,0.0,0.375,0.125,0.5,0.375,0.2222222222222222,0.25,0.5780346820809249,0.21158844213423023,0.238036997401009,0.5503745604647607,0.6060606060606061,0.45454545454545453,0.5714285714285715,0.4285714285714286,1,1,9,11,20,17,3,2.0,5.0,21.0,-16.0,0.0,2.0,3.0,2.0,9.6,2.8,1.3199999999999998,32.4,8.0,8.0,9.0,-1.0,2.0,2.0,1.0,8.0,18.6,6.2,1.48,53.8
2024-03-30_tottenham_hotspur_luton_town,2024-03-30,2024,Matchweek 30,30,Jarred Gillett,tottenham hotspur,luton town,2,1,1,2.9,0.5,2.9,0.5,0.5,2.9,1.3,0.2,-1.9,0.5,0.3,-0.8,17.0,7.0,2.0,3.0,14.5,17.7,3.0,2.0,2.0,1.0,0.0,0.0,70,30,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,7.0,30.0,8985.0,3806.0,2917.0,1669.0,32.0,8.0,1.0,1.0,2.6,0.5,2.2,0.6,14.0,6.0,32.0,10.0,2.0,2.0,10.0,13.0,7.0,9.0,550.0,192.0,16.0,12.0,11.0,8.0,12.0,6.0,28.0,18.0,14.0,11.0,13.0,26.0,H,16,14,3,6,2,4,0,0,1,10.0,-1.0,40,2.4,2.4,1.1,1.0,0.0,0.11764705882352941,0.14285714285714285,0.11764705882352941,0.42857142857142855,0.8333333333333334,0.125,0.09090909090909091,0.7942238267148014,0.1191335740072202,0.08664259927797834,0.8,0.25,0.7619047619047619,0.23809523809523808,3,0,33,10,4,19,-15,12.0,11.0,7.0,4.0,4.0,0.0,1.0,12.0,16.2,4.6,2.18,67.6,11.0,10.0,15.0,-5.0,3.0,2.0,0.0,11.0,9.0,3.8,1.32,41.4
2024-03-31_liverpool_brighton_and_hove_albion,2024-03-31,2024,Matchweek 30,30,David Coote,liverpool,brighton and hove albion,2,1,1,2.8,0.5,2.8,0.5,0.5,2.8,1.0,2.4,-0.8,0.5,0.0,0.4,30.0,9.0,8.0,3.0,16.6,17.2,3.0,8.0,2.0,6.0,0.0,0.0,55,45,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,9.0,8627.0,6597.0,2965.0,2560.0,34.0,17.0,1.0,0.0,1.8,0.4,1.6,0.4,20.0,6.0,59.0,15.0,4.0,0.0,9.0,15.0,13.0,8.0,538.0,426.0,19.0,28.0,10.0,14.0,12.0,9.0,31.0,37.0,8.0,14.0,15.0,23.0,H,20,6,8,4,5,3,0,0,1,21.0,5.0,10,2.3,2.3,-1.4,-4.0,0.0,0.06666666666666667,0.1111111111111111,0.26666666666666666,0.3333333333333333,0.7352941176470588,0.18181818181818182,0.13333333333333333,0.6999830307144069,0.17308671304938064,0.12693025623621246,0.7352941176470588,0.3225806451612903,0.695067264573991,0.30493273542600896,3,0,39,15,1,15,-14,13.0,14.0,5.0,9.0,4.0,1.0,0.0,13.0,25.8,9.8,2.9,57.6,12.0,7.0,11.0,-4.0,4.0,0.0,1.0,12.0,12.4,4.2,1.3599999999999999,60.2
2024-03-31_manchester_city_arsenal,2024-03-31,2024,Matchweek 30,30,Anthony Taylor,manchester city,arsenal,0,0,0,1.0,0.7,1.0,0.7,0.7,1.0,0.2,0.8,-1.0,-0.7,0.2,0.8,12.0,6.0,1.0,2.0,14.2,14.2,2.0,1.0,2.0,1.0,1.0,1.0,72,28,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,9.0,26.0,10236.0,3475.0,2882.0,1709.0,31.0,11.0,0.0,0.0,0.9,0.7,1.1,0.6,11.0,6.0,24.0,12.0,0.0,0.0,8.0,20.0,14.0,11.0,632.0,200.0,13.0,20.0,9.0,6.0,4.0,5.0,17.0,25.0,14.0,5.0,8.0,28.0,D,9,20,7,4,0,2,0,0,0,6.0,-1.0,44,0.30000000000000004,0.30000000000000004,-0.6000000000000001,1.0,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.5235602094240838,0.2631578947368421,0.2631578947368421,0.49868766404199477,0.25065616797900264,0.25065616797900264,0.5882352941176471,0.47619047619047616,0.5526315789473685,0.4473684210526316,1,1,35,30,2,6,-4,11.0,7.0,2.0,5.0,3.0,2.0,0.0,11.0,22.8,5.4,2.16,71.4,1.0,19.0,1.0,18.0,0.0,1.0,4.0,1.0,17.2,6.2,2.02,63.0
2024-04-02_bournemouth_crystal_palace,2024-04-02,2024,Matchweek 31,31,Graham Scott,bournemouth,crystal palace,1,0,1,1.1,0.2,1.1,0.2,0.2,1.1,0.3,1.4,-0.1,-0.2,0.3,0.4,11.0,3.0,6.0,2.0,18.7,15.0,2.0,6.0,2.0,5.0,1.0,0.0,50,50,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,17.0,10.0,7053.0,5323.0,2371.0,2010.0,17.0,12.0,1.0,0.0,0.8,0.2,0.5,0.4,8.0,2.0,20.0,4.0,2.0,0.0,25.0,19.0,13.0,12.0,372.0,370.0,20.0,29.0,12.0,20.0,12.0,10.0,32.0,39.0,11.0,9.0,24.0,30.0,H,13,14,9,2,3,2,0,0,1,8.0,4.0,0,0.9000000000000001,0.9000000000000001,-1.0999999999999999,-3.0,1.0,0.09090909090909091,0.0,0.5454545454545454,0.6666666666666666,0.5128205128205129,0.2631578947368421,0.2777777777777778,0.4866595517609391,0.2497331910352187,0.263607257203842,0.5780346820809249,0.47619047619047616,0.5483028720626633,0.4516971279373368,3,0,23,14,9,16,-7,10.0,9.0,7.0,2.0,3.0,1.0,1.0,10.0,18.0,6.8,1.78,52.8,11.0,4.0,10.0,-6.0,3.0,2.0,0.0,11.0,6.8,2.8,0.54,36.8
2024-04-02_burnley_wolverhampton_wanderers,2024-04-02,2024,Matchweek 31,31,Thomas Bramall,burnley,wolverhampton wanderers,1,1,0,1.3,0.9,1.3,0.9,0.9,1.3,0.9,2.0,-0.3,0.1,-0.1,1.0,13.0,8.0,6.0,2.0,18.4,12.4,2.0,6.0,1.0,5.0,0.0,0.0,51,49,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,20.0,10.0,7007.0,6345.0,2316.0,2039.0,28.0,21.0,1.0,1.0,1.2,0.8,1.2,0.5,10.0,6.0,23.0,13.0,2.0,2.0,16.0,17.0,9.0,12.0,415.0,411.0,16.0,18.0,8.0,8.0,6.0,7.0,22.0,25.0,9.0,7.0,13.0,32.0,D,10,12,7,4,0,2,0,0,0,5.0,4.0,2,0.4,0.4,-1.1,-4.0,0.0,0.07692307692307693,0.125,0.46153846153846156,0.25,0.4081632653061224,0.2777777777777778,0.36363636363636365,0.3888834331729352,0.26465678090935874,0.346459785917706,0.5434782608695652,0.4854368932038835,0.5282051282051282,0.4717948717948718,1,1,9,18,19,13,6,5.0,5.0,11.0,-6.0,1.0,2.0,2.0,5.0,13.8,4.0,1.54,53.0,7.0,7.0,9.0,-2.0,2.0,1.0,2.0,7.0,11.6,4.2,1.4,44.4
2024-04-02_newcastle_united_everton,2024-04-02,2024,Matchweek 31,31,Tony Harrington,newcastle united,everton,1,1,0,2.4,1.4,2.4,0.7,1.4,2.4,1.5,2.0,-1.4,-0.4,0.5,1.0,18.0,9.0,5.0,2.0,15.7,17.4,3.0,5.0,2.0,4.0,0.0,0.0,57,43,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,7.0,37.0,7216.0,5850.0,2488.0,2593.0,25.0,8.0,1.0,0.0,2.1,0.6,1.4,0.8,15.0,7.0,31.0,18.0,2.0,2.0,14.0,16.0,11.0,14.0,434.0,302.0,21.0,17.0,9.0,10.0,5.0,7.0,26.0,24.0,11.0,9.0,21.0,30.0,D,9,14,7,3,0,3,0,0,0,9.0,3.0,14,1.0,1.7,-0.5,-2.0,0.0,0.05555555555555555,0.1111111111111111,0.2777777777777778,0.2222222222222222,0.5,0.26666666666666666,0.2857142857142857,0.4751131221719458,0.2533936651583711,0.2714932126696833,0.5988023952095809,0.45454545454545453,0.5684754521963824,0.43152454780361754,1,1,33,19,4,11,-7,9.0,14.0,10.0,4.0,2.0,3.0,0.0,9.0,17.8,5.6,2.62,55.6,11.0,3.0,8.0,-5.0,3.0,2.0,0.0,11.0,10.0,2.8,0.9199999999999999,41.6
2024-04-02_nottingham_forest_fulham,2024-04-02,2024,Matchweek 31,31,Michael Oliver,nottingham forest,fulham,3,1,2,1.5,1.5,1.5,1.5,1.5,1.5,0.6,1.4,1.5,-0.5,-0.4,-1.6,16.0,18.0,4.0,3.0,18.5,12.3,3.0,4.0,2.0,1.0,0.0,0.0,34,66,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,16.0,5.0,4882.0,9974.0,2430.0,3411.0,17.0,27.0,3.0,1.0,1.2,1.3,0.4,1.8,12.0,16.0,28.0,33.0,6.0,2.0,16.0,15.0,9.0,8.0,268.0,576.0,11.0,15.0,7.0,11.0,12.0,4.0,23.0,19.0,4.0,9.0,39.0,13.0,H,7,8,3,8,0,0,0,0,1,-2.0,1.0,-32,0.0,0.0,-0.7999999999999999,1.0,0.0,0.1875,0.05555555555555555,0.25,0.16666666666666666,0.37037037037037035,0.29411764705882354,0.3802281368821293,0.35451770209729216,0.28152876343020267,0.36395353447250534,0.5555555555555556,0.5,0.5263157894736842,0.47368421052631576,3,0,19,11,12,17,-5,7.0,8.0,6.0,2.0,2.0,1.0,2.0,7.0,13.6,4.4,1.5399999999999998,42.4,8.0,9.0,11.0,-2.0,2.0,2.0,1.0,8.0,19.4,6.0,1.6199999999999999,58.0
2024-04-02_west_ham_united_tottenham_hotspur,2024-04-02,2024,Matchweek 31,31,John Brooks,west ham united,tottenham hotspur,1,1,0,1.5,1.0,1.5,1.0,1.0,1.5,1.1,1.3,-0.5,0.0,0.1,0.3,11.0,13.0,4.0,4.0,16.6,17.4,4.0,4.0,3.0,3.0,0.0,0.0,33,67,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,15.0,3.0,5319.0,8903.0,2289.0,2962.0,13.0,29.0,1.0,1.0,1.3,0.8,0.9,1.4,7.0,9.0,20.0,26.0,2.0,2.0,14.0,12.0,8.0,12.0,259.0,609.0,16.0,21.0,7.0,15.0,8.0,8.0,24.0,29.0,17.0,19.0,21.0,20.0,D,13,9,9,5,1,4,0,0,0,-2.0,0.0,-34,0.5,0.5,-0.19999999999999996,0.0,0.0,0.09090909090909091,0.07692307692307693,0.36363636363636365,0.3076923076923077,0.30303030303030304,0.23809523809523808,0.5128205128205129,0.287519747235387,0.22590837282780407,0.48657187993680884,0.7518796992481203,0.29411764705882354,0.7188160676532769,0.28118393234672306,1,1,25,24,5,8,-3,6.0,8.0,12.0,-4.0,1.0,3.0,1.0,6.0,13.6,3.8,1.5,37.4,6.0,9.0,8.0,1.0,1.0,3.0,1.0,6.0,12.2,5.0,1.42,62.4
2024-04-03_arsenal_luton_town,2024-04-03,2024,Matchweek 31,31,Craig Pawson,arsenal,luton town,2,0,2,0.7,0.3,0.7,0.3,0.3,0.7,0.2,1.0,0.3,-0.3,0.2,0.0,13.0,5.0,4.0,1.0,17.8,15.9,1.0,4.0,1.0,3.0,1.0,0.0,58,42,0.0,1.0,0.0,0.0,0.0,0.0,6.0,12.0,19.0,26.0,8017.0,6312.0,2864.0,2237.0,18.0,21.0,1.0,0.0,0.5,0.2,0.9,0.5,9.0,3.0,20.0,10.0,2.0,0.0,19.0,12.0,9.0,9.0,562.0,368.0,10.0,17.0,8.0,13.0,10.0,9.0,20.0,26.0,4.0,9.0,18.0,12.0,H,12,8,3,1,1,1,0,0,1,8.0,3.0,16,0.39999999999999997,0.39999999999999997,-0.8,-2.0,1.0,0.15384615384615385,0.0,0.3076923076923077,0.2,0.9090909090909091,0.1,0.05263157894736842,0.8562415502478594,0.09418657052726455,0.049571879224876075,0.8,0.25,0.7619047619047619,0.23809523809523808,3,0,38,10,2,18,-16,15.0,16.0,3.0,13.0,5.0,0.0,0.0,15.0,16.8,6.0,2.3199999999999994,57.4,13.0,6.0,13.0,-7.0,4.0,1.0,0.0,13.0,8.0,2.6,0.9,40.8
2024-04-03_brentford_brighton_and_hove_albion,2024-04-03,2024,Matchweek 31,31,Andy Madley,brentford,brighton and hove albion,0,0,0,0.6,1.1,0.6,1.1,1.1,0.6,0.8,0.1,-0.6,-1.1,0.8,0.1,5.0,24.0,2.0,6.0,17.1,20.1,6.0,2.0,6.0,2.0,1.0,1.0,34,66,1.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,27.0,16.0,4761.0,9524.0,2115.0,3129.0,8.0,30.0,0.0,0.0,0.5,1.0,0.6,1.1,4.0,21.0,10.0,45.0,0.0,0.0,12.0,20.0,8.0,8.0,260.0,616.0,15.0,14.0,11.0,7.0,9.0,8.0,24.0,22.0,10.0,5.0,14.0,14.0,D,9,12,1,5,1,1,0,0,0,-19.0,-4.0,-32,-0.5000000000000001,-0.5000000000000001,0.7000000000000001,4.0,0.0,0.0,0.0,0.4,0.25,0.42016806722689076,0.2631578947368421,0.36363636363636365,0.40132109528015675,0.251353738622835,0.34732516609700836,0.6369426751592356,0.42016806722689076,0.6025316455696202,0.39746835443037976,1,1,18,16,14,15,-1,3.0,5.0,10.0,-5.0,0.0,3.0,2.0,3.0,14.8,4.0,1.64,36.0,10.0,7.0,7.0,0.0,3.0,1.0,1.0,10.0,15.4,5.0,1.4,61.6
